"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","720","1","1","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","439","legacy","xpyriment","0.9615384615384616","n","720","0.96","hard","donors","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","338921","338901","0","339516","0","78018","90161","NA","0","NA","0","0","89006","340238","66039","NA","338900","LexicalDecision"
"No","504","1","1","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","438","legacy","xpyriment","0.9618320610687023","m","504","0.96","easy","skertjui","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","340812","340791","0","341402","0","78018","90161","NA","0","NA","0","0","89006","341907","66039","NA","340790","LexicalDecision"
"No","516","1","1","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","442","legacy","xpyriment","0.9621212121212122","n","516","0.96","easy","brengen","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","342487","342466","0","343087","0","78018","90161","NA","0","NA","0","0","89006","343605","66039","NA","342465","LexicalDecision"
"No","571","1","1","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","526","legacy","xpyriment","0.9624060150375939","m","571","0.96","hard","faven","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","344192","344172","0","344867","0","78018","90161","NA","0","NA","0","0","89006","345439","66039","NA","344170","LexicalDecision"
"No","489","1","1","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","510","legacy","xpyriment","0.9626865671641791","n","489","0.96","easy","tocht","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","346018","345999","0","346679","0","78018","90161","NA","0","NA","0","0","89006","347170","66039","NA","345999","LexicalDecision"
"No","537","1","1","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","532","legacy","xpyriment","0.9629629629629629","m","537","0.96","hard","broog","4","77683","0","78034","NA","NA","NA","0","90186","78018","325331","347744","347724","0","348429","0","78018","90161","NA","0","NA","0","0","89006","348967","66039","NA","347724","LexicalDecision"
"No","623","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","420","legacy","xpyriment","0.9632352941176471","m","623","0.96","hard","gedat","4","77683","0","349598","349126","NA","NA","0","355899","349581","325331","356342","356318","0","356912","0","349582","355878","NA","0","NA","0","0","355060","357537","66039","NA","356317","LexicalDecision"
"No","474","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","474","legacy","xpyriment","0.9635036496350365","n","474","0.96","hard","buikjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","325331","358135","358114","0","358758","0","349582","355878","NA","0","NA","0","0","355060","359234","66039","NA","358114","LexicalDecision"
"No","847","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","577","legacy","xpyriment","0.9637681159420289","n","847","0.96","hard","beitels","4","77683","0","349598","349126","NA","NA","0","355899","349581","325331","359811","359790","0","360542","0","349582","355878","NA","0","NA","0","0","355060","361391","66039","NA","359789","LexicalDecision"
"No","501","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","525","legacy","xpyriment","0.9640287769784173","m","501","0.96","easy","astleps","4","77683","0","349598","349126","NA","NA","0","355899","349581","325331","361976","361957","0","362644","0","349582","355878","NA","0","NA","0","0","355060","363146","66039","NA","361956","LexicalDecision"
"No","490","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","513","legacy","xpyriment","0.9571428571428572","m","490","0.92","hard","ajuin","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","363732","363712","0","364392","0","349582","355878","NA","0","NA","0","0","355060","364883","66039","NA","363711","LexicalDecision"
"No","548","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","525","legacy","xpyriment","0.9574468085106383","n","548","0.92","hard","nekjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","367632","367610","0","368302","0","349582","355878","NA","0","NA","0","0","355060","368853","66039","NA","367610","LexicalDecision"
"No","368","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","568","legacy","xpyriment","0.9577464788732394","m","368","0.92","easy","lso'os","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","369428","369409","0","370146","0","349582","355878","NA","0","NA","0","0","355060","370515","66039","NA","369408","LexicalDecision"
"No","549","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","504","legacy","xpyriment","0.958041958041958","m","549","0.92","hard","zormt","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","371116","371094","0","371768","0","349582","355878","NA","0","NA","0","0","355060","372318","66039","NA","371093","LexicalDecision"
"No","549","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","486","legacy","xpyriment","0.9583333333333334","n","549","0.92","hard","polo","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","372899","372877","0","373533","0","349582","355878","NA","0","NA","0","0","355060","374084","66039","NA","372876","LexicalDecision"
"No","459","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","553","legacy","xpyriment","0.9586206896551724","n","459","0.92","hard","knuffel","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","374665","374646","0","375363","0","349582","355878","NA","0","NA","0","0","355060","375824","66039","NA","374645","LexicalDecision"
"No","701","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","488","legacy","xpyriment","0.958904109589041","m","701","0.92","hard","vant","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","376442","376421","0","377083","0","349582","355878","NA","0","NA","0","0","355060","377786","66039","NA","376419","LexicalDecision"
"No","511","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","592","legacy","xpyriment","0.9591836734693877","n","511","0.92","hard","zieltjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","378371","378350","0","379115","0","349582","355878","NA","0","NA","0","0","355060","379628","66039","NA","378349","LexicalDecision"
"No","545","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","531","legacy","xpyriment","0.9594594594594594","n","545","0.96","hard","coupons","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","380212","380191","0","380890","0","349582","355878","NA","0","NA","0","0","355060","381437","66039","NA","380190","LexicalDecision"
"No","501","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","461","legacy","xpyriment","0.959731543624161","n","501","0.96","easy","direct","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","382046","382026","0","382657","0","349582","355878","NA","0","NA","0","0","355060","383160","66039","NA","382025","LexicalDecision"
"No","508","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","441","legacy","xpyriment","0.96","m","508","0.96","hard","vaatst","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","383743","383723","0","384341","0","349582","355878","NA","0","NA","0","0","355060","384851","66039","NA","383722","LexicalDecision"
"No","389","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","462","legacy","xpyriment","0.9602649006622517","m","389","0.96","hard","wirze","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","385481","385460","0","386090","0","349582","355878","NA","0","NA","0","0","355060","386482","66039","NA","385459","LexicalDecision"
"No","828","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","401","legacy","xpyriment","0.9605263157894737","n","828","0.96","hard","serres","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","387065","387045","0","387612","0","349582","355878","NA","0","NA","0","0","355060","388442","66039","NA","387045","LexicalDecision"
"No","681","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","412","legacy","xpyriment","0.9607843137254902","m","681","0.96","hard","sneegde","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","389023","389002","0","389589","0","349582","355878","NA","0","NA","0","0","355060","390272","66039","NA","389000","LexicalDecision"
"No","521","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","561","legacy","xpyriment","0.961038961038961","m","521","0.96","hard","tandaar","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","390860","390839","0","391572","0","349582","355878","NA","0","NA","0","0","355060","392095","66039","NA","390838","LexicalDecision"
"No","547","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","435","legacy","xpyriment","0.9612903225806452","n","547","0.96","easy","vormen","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","392709","392689","0","393299","0","349582","355878","NA","0","NA","0","0","355060","393848","66039","NA","392688","LexicalDecision"
"No","983","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","499","legacy","xpyriment","0.9615384615384616","n","983","0.96","hard","klagers","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","394428","394409","0","395075","0","349582","355878","NA","0","NA","0","0","355060","396060","66039","NA","394409","LexicalDecision"
"No","634","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","519","legacy","xpyriment","0.9617834394904459","m","634","0.96","hard","crong","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","396676","396654","0","397349","0","349582","355878","NA","0","NA","0","0","355060","397985","66039","NA","396653","LexicalDecision"
"No","526","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","425","legacy","xpyriment","0.9620253164556962","n","526","0.96","hard","haantjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","398570","398549","0","399146","0","349582","355878","NA","0","NA","0","0","355060","399674","66039","NA","398548","LexicalDecision"
"No","636","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","493","legacy","xpyriment","0.9622641509433962","n","636","0.96","hard","vergiet","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","400251","400231","0","400892","0","349582","355878","NA","0","NA","0","0","355060","401530","66039","NA","400230","LexicalDecision"
"No","410","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","542","legacy","xpyriment","0.9625","n","410","0.96","easy","duur","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","402106","402086","0","402791","0","349582","355878","NA","0","NA","0","0","355060","403203","66039","NA","402086","LexicalDecision"
"No","478","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","526","legacy","xpyriment","0.9627329192546584","m","478","0.96","hard","gezas","4","77683","0","349598","349126","NA","NA","0","355899","349581","365038","403778","403758","0","404456","0","349582","355878","NA","0","NA","0","0","355060","404936","66039","NA","403757","LexicalDecision"
"No","492","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","458","legacy","xpyriment","0.9567901234567902","m","492","0.92","hard","weesjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","405551","405530","0","406158","0","349582","355878","NA","0","NA","0","0","355060","406652","66039","NA","405529","LexicalDecision"
"No","490","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","475","legacy","xpyriment","0.9570552147239264","m","490","0.92","hard","plaven","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","409401","409380","0","410019","0","349582","355878","NA","0","NA","0","0","355060","410511","66039","NA","409380","LexicalDecision"
"No","589","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","416","legacy","xpyriment","0.9573170731707317","m","589","0.92","hard","drig","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","411122","411102","0","411691","0","349582","355878","NA","0","NA","0","0","355060","412281","66039","NA","411101","LexicalDecision"
"No","566","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","439","legacy","xpyriment","0.9575757575757575","n","566","0.96","hard","primeurs","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","412861","412839","0","413444","0","349582","355878","NA","0","NA","0","0","355060","414011","66039","NA","412838","LexicalDecision"
"No","569","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","537","legacy","xpyriment","0.9578313253012049","n","569","0.96","hard","dutjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","414584","414563","0","415274","0","349582","355878","NA","0","NA","0","0","355060","415845","66039","NA","414562","LexicalDecision"
"No","542","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","540","legacy","xpyriment","0.9580838323353293","m","542","0.96","easy","robtu","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","416439","416418","0","417127","0","349582","355878","NA","0","NA","0","0","355060","417670","66039","NA","416417","LexicalDecision"
"No","610","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","510","legacy","xpyriment","0.9583333333333334","m","610","0.96","hard","dorg","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","418257","418237","0","418914","0","349582","355878","NA","0","NA","0","0","355060","419526","66039","NA","418237","LexicalDecision"
"No","543","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","428","legacy","xpyriment","0.9585798816568047","m","543","0.96","hard","oken","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","420121","420103","0","420699","0","349582","355878","NA","0","NA","0","0","355060","421244","66039","NA","420102","LexicalDecision"
"No","582","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","473","legacy","xpyriment","0.9588235294117647","m","582","0.96","hard","kaadt","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","421862","421841","0","422485","0","349582","355878","NA","0","NA","0","0","355060","423070","66039","NA","421840","LexicalDecision"
"No","548","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","488","legacy","xpyriment","0.9590643274853801","m","548","0.96","hard","brufte","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","423660","423639","0","424303","0","349582","355878","NA","0","NA","0","0","355060","424852","66039","NA","423638","LexicalDecision"
"No","695","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","470","legacy","xpyriment","0.9593023255813954","n","695","0.96","hard","items","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","425440","425421","0","426082","0","349582","355878","NA","0","NA","0","0","355060","426779","66039","NA","425420","LexicalDecision"
"No","556","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","463","legacy","xpyriment","0.9595375722543352","n","556","0.96","hard","trailers","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","427375","427355","0","427989","0","349582","355878","NA","0","NA","0","0","355060","428546","66039","NA","427354","LexicalDecision"
"No","487","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","527","legacy","xpyriment","0.9597701149425287","m","487","0.96","hard","facht","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","429137","429119","0","429811","0","349582","355878","NA","0","NA","0","0","355060","430300","66039","NA","429118","LexicalDecision"
"No","583","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","444","legacy","xpyriment","0.96","n","583","0.96","hard","starters","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","430882","430861","0","431478","0","349582","355878","NA","0","NA","0","0","355060","432063","66039","NA","430859","LexicalDecision"
"No","422","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","468","legacy","xpyriment","0.9602272727272727","m","422","0.96","easy","eeejlutw","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","432648","432628","0","433274","0","349582","355878","NA","0","NA","0","0","355060","433697","66039","NA","432628","LexicalDecision"
"No","834","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","461","legacy","xpyriment","0.96045197740113","n","834","0.96","hard","geurtjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","434306","434286","0","434921","0","349582","355878","NA","0","NA","0","0","355060","435757","66039","NA","434284","LexicalDecision"
"No","477","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","504","legacy","xpyriment","0.9606741573033708","n","477","0.96","easy","schaal","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","436331","436311","0","436987","0","349582","355878","NA","0","NA","0","0","355060","437466","66039","NA","436310","LexicalDecision"
"No","546","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","407","legacy","xpyriment","0.9608938547486033","m","546","0.96","hard","meikt","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","438052","438033","0","438611","0","349582","355878","NA","0","NA","0","0","355060","439159","66039","NA","438032","LexicalDecision"
"No","563","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","509","legacy","xpyriment","0.9611111111111111","n","563","0.96","hard","biscuit","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","439742","439721","0","440399","0","349582","355878","NA","0","NA","0","0","355060","440964","66039","NA","439720","LexicalDecision"
"No","664","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","592","legacy","xpyriment","0.9613259668508287","n","664","0.96","hard","bijwoord","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","441552","441531","0","442294","0","349582","355878","NA","0","NA","0","0","355060","442959","66039","NA","441530","LexicalDecision"
"No","545","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","466","legacy","xpyriment","0.9615384615384616","m","545","0.96","hard","speemt","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","443554","443534","0","444173","0","349582","355878","NA","0","NA","0","0","355060","444720","66039","NA","443533","LexicalDecision"
"No","739","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","567","legacy","xpyriment","0.9617486338797814","n","739","0.96","hard","schaats","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","445304","445284","0","446025","0","349582","355878","NA","0","NA","0","0","355060","446765","66039","NA","445282","LexicalDecision"
"No","555","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","582","legacy","xpyriment","0.9619565217391305","m","555","0.96","hard","splingen","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","447347","447327","0","448084","0","349582","355878","NA","0","NA","0","0","355060","448641","66039","NA","447327","LexicalDecision"
"No","469","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","402","legacy","xpyriment","0.9621621621621622","n","469","0.96","hard","tonijn","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","449221","449202","0","449777","0","349582","355878","NA","0","NA","0","0","355060","450249","66039","NA","449202","LexicalDecision"
"No","714","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","407","legacy","xpyriment","0.9623655913978495","n","714","0.96","hard","slijper","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","450870","450851","0","451433","0","349582","355878","NA","0","NA","0","0","355060","452149","66039","NA","450850","LexicalDecision"
"No","471","1","2","HF","1","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","412","legacy","xpyriment","0.9625668449197861","n","471","1.0","easy","systeem","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","452729","452706","0","453295","0","349582","355878","NA","0","NA","0","0","355060","453768","66039","NA","452705","LexicalDecision"
"No","506","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","527","legacy","xpyriment","0.9627659574468085","n","506","1.0","hard","kanons","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","454380","454358","0","455060","0","349582","355878","NA","0","NA","0","0","355060","455568","66039","NA","454357","LexicalDecision"
"No","851","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","511","legacy","xpyriment","0.9629629629629629","n","851","1.0","hard","printers","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","456199","456177","0","456856","0","349582","355878","NA","0","NA","0","0","355060","457708","66039","NA","456176","LexicalDecision"
"No","650","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","441","legacy","xpyriment","0.9631578947368421","m","650","1.0","hard","geboop","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","458293","458272","0","458885","0","349582","355878","NA","0","NA","0","0","355060","459537","66039","NA","458271","LexicalDecision"
"No","586","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","566","legacy","xpyriment","0.9633507853403142","n","586","1.0","hard","mopjes","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","460134","460114","0","460849","0","349582","355878","NA","0","NA","0","0","355060","461437","66039","NA","460113","LexicalDecision"
"No","517","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","463","legacy","xpyriment","0.9635416666666666","m","517","1.0","hard","lolk","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","462050","462031","0","462662","0","349582","355878","NA","0","NA","0","0","355060","463180","66039","NA","462030","LexicalDecision"
"No","455","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","547","legacy","xpyriment","0.9637305699481865","m","455","1.0","easy","etsefji","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","463793","463772","0","464493","0","349582","355878","NA","0","NA","0","0","355060","464950","66039","NA","463771","LexicalDecision"
"No","435","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","583","legacy","xpyriment","0.9639175257731959","m","435","1.0","easy","prsuten","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","465568","465546","0","466299","0","349582","355878","NA","0","NA","0","0","355060","466737","66039","NA","465546","LexicalDecision"
"No","675","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","494","legacy","xpyriment","0.9641025641025641","m","675","1.0","hard","brijs","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","467322","467301","0","467967","0","349582","355878","NA","0","NA","0","0","355060","468644","66039","NA","467300","LexicalDecision"
"No","511","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","582","legacy","xpyriment","0.9642857142857143","n","511","1.0","hard","snack","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","469228","469208","0","469962","0","349582","355878","NA","0","NA","0","0","355060","470475","66039","NA","469207","LexicalDecision"
"No","547","1","2","Random","4","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","587","legacy","xpyriment","0.9644670050761421","m","547","1.0","easy","avulki","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","471053","471033","0","471793","0","349582","355878","NA","0","NA","0","0","355060","472342","66039","NA","471032","LexicalDecision"
"No","636","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","411","legacy","xpyriment","0.9646464646464646","m","636","1.0","hard","blat","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","472917","472897","0","473479","0","349582","355878","NA","0","NA","0","0","355060","474117","66039","NA","472896","LexicalDecision"
"No","683","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","463","legacy","xpyriment","0.964824120603015","n","683","1.0","hard","barons","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","474705","474683","0","475322","0","349582","355878","NA","0","NA","0","0","355060","476007","66039","NA","474681","LexicalDecision"
"No","571","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","473","legacy","xpyriment","0.965","n","571","1.0","hard","mail","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","476598","476577","0","477225","0","349582","355878","NA","0","NA","0","0","355060","477799","66039","NA","476575","LexicalDecision"
"No","721","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","449","legacy","xpyriment","0.9651741293532339","m","721","1.0","hard","gedoerd","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","478369","478349","0","478967","0","349582","355878","NA","0","NA","0","0","355060","479689","66039","NA","478347","LexicalDecision"
"No","588","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","433","legacy","xpyriment","0.9653465346534653","m","588","1.0","hard","voont","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","480274","480253","0","480860","0","349582","355878","NA","0","NA","0","0","355060","481450","66039","NA","480252","LexicalDecision"
"No","635","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","479","legacy","xpyriment","0.9655172413793104","n","635","1.0","hard","jokers","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","482073","482050","0","482709","0","349582","355878","NA","0","NA","0","0","355060","483346","66039","NA","482049","LexicalDecision"
"No","474","1","2","Pseudo","3","1","1","m","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","501","legacy","xpyriment","0.9656862745098039","m","474","1.0","hard","miot","4","77683","0","349598","349126","NA","NA","0","355899","349581","406802","483924","483902","0","484573","0","349582","355878","NA","0","NA","0","0","355060","485049","66039","NA","483901","LexicalDecision"
"No","1049","0","2","LF","2","0","0","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","519","legacy","xpyriment","0.9609756097560975","m","1049","0.96","hard","giraf","4","77683","0","349598","349126","NA","NA","0","355899","349581","487512","485637","485617","0","486305","0","349582","355878","NA","0","NA","0","0","355060","487356","66039","NA","485616","LexicalDecision"
"No","680","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","589","legacy","xpyriment","0.9611650485436893","n","680","0.96","hard","zoutvat","4","77683","0","349598","349126","NA","NA","0","355899","349581","487512","490136","490113","0","490878","0","349582","355878","NA","0","NA","0","0","355060","491560","66039","NA","490113","LexicalDecision"
"No","716","1","2","LF","2","1","1","n","C:/Users/hulsm/Documents/School/Methods_CCS/Lexical_descision","479","legacy","xpyriment","0.961352657004831","n","716","0.96","hard","gleufje","4","77683","0","349598","349126","NA","NA","0","355899","349581","487512","492148","492130","0","492781","0","349582","355878","NA","0","NA","0","0","355060","493498","66039","NA","492129","LexicalDecision"
