"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"Yes","482","1","0","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","504","legacy","xpyriment","0.5","m","482","NA","NA","upnoocs","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","20207","20204","2757","20714","2759","NA","NA","NA","20102","NA","17005","17008","18815","21196","20714","NA","20204","LexicalDecision"
"Yes","513","1","0","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","410","legacy","xpyriment","0.5","n","513","NA","NA","balkjes","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","21379","21376","2757","21792","2759","NA","NA","NA","20102","NA","17005","17008","18815","22306","21792","NA","21376","LexicalDecision"
"Yes","640","1","0","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","404","legacy","xpyriment","0.5","m","640","NA","NA","paslejs","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","22461","22460","2757","22868","2759","NA","NA","NA","20102","NA","17005","17008","18815","23508","22868","NA","22459","LexicalDecision"
"Yes","529","1","0","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","507","legacy","xpyriment","0.5","n","529","NA","NA","kale","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","23664","23663","2757","24173","2759","NA","NA","NA","20102","NA","17005","17008","18815","24703","24173","NA","23662","LexicalDecision"
"Yes","685","1","0","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","559","legacy","xpyriment","0.5","m","685","NA","NA","schotes","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","24860","24859","2757","25422","2759","NA","NA","NA","20102","NA","17005","17008","18815","26108","25422","NA","24858","LexicalDecision"
"Yes","674","1","0","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","412","legacy","xpyriment","0.5","m","674","NA","NA","bans","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","26262","26260","2757","26676","2759","NA","NA","NA","20102","NA","17005","17008","18815","27351","26676","NA","26260","LexicalDecision"
"Yes","534","1","0","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","576","legacy","xpyriment","0.5","n","534","NA","NA","zuchtjes","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","27506","27505","2757","28085","2759","NA","NA","NA","20102","NA","17005","17008","18815","28619","28084","NA","27504","LexicalDecision"
"Yes","551","1","0","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","424","legacy","xpyriment","0.5","n","551","NA","NA","kreeg","6","NA","16909","NA","NA","NA","NA","2737","NA","NA","NA","28786","28784","2757","29212","2759","NA","NA","NA","20102","NA","17005","17008","18815","29764","29212","NA","28784","LexicalDecision"
"No","443","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","589","legacy","xpyriment","1.0","m","443","1.0","easy","vkeojns","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","NA","32580","32578","2757","33208","2759","30932","32476","NA","20102","NA","17005","17008","31708","33652","29212","NA","32578","LexicalDecision"
"No","497","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","405","legacy","xpyriment","1.0","n","497","1.0","hard","mesjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","NA","33825","33824","2757","34272","2759","30932","32476","NA","20102","NA","17005","17008","31708","34770","29212","NA","33823","LexicalDecision"
"No","527","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","523","legacy","xpyriment","1.0","n","527","1.0","hard","zeemeeuw","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","NA","34944","34942","2757","35513","2759","30932","32476","NA","20102","NA","17005","17008","31708","36040","29212","NA","34942","LexicalDecision"
"No","479","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","573","legacy","xpyriment","1.0","n","479","1.0","hard","prinsjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","NA","36197","36195","2757","36812","2759","30932","32476","NA","20102","NA","17005","17008","31708","37292","29212","NA","36195","LexicalDecision"
"No","570","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","467","legacy","xpyriment","1.0","n","570","1.0","hard","zeefje","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","NA","37450","37449","2757","37958","2759","30932","32476","NA","20102","NA","17005","17008","31708","38529","29212","NA","37448","LexicalDecision"
"No","506","0","1","LF","2","0","0","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","424","legacy","xpyriment","0.8333333333333334","m","506","0.8333333333333334","hard","aktes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","38685","38683","2757","39153","2759","30932","32476","NA","20102","NA","17005","17008","31708","39660","29212","NA","38683","LexicalDecision"
"No","483","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","466","legacy","xpyriment","0.8571428571428571","n","483","0.8571428571428571","hard","mossels","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","41864","41862","2757","42373","2759","30932","32476","NA","20102","NA","17005","17008","31708","42857","29212","NA","41862","LexicalDecision"
"No","628","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","580","legacy","xpyriment","0.875","m","628","0.875","hard","treen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","43014","43012","2757","43638","2759","30932","32476","NA","20102","NA","17005","17008","31708","44267","29212","NA","43012","LexicalDecision"
"No","738","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","466","legacy","xpyriment","0.8888888888888888","m","738","0.8888888888888888","hard","kemen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","44425","44423","2757","44932","2759","30932","32476","NA","20102","NA","17005","17008","31708","45671","29212","NA","44423","LexicalDecision"
"No","1013","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","595","legacy","xpyriment","0.9","m","1013","0.9","hard","tonaar","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","45830","45829","2757","46468","2759","30932","32476","NA","20102","NA","17005","17008","31708","47482","29212","NA","45828","LexicalDecision"
"No","592","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","414","legacy","xpyriment","0.9090909090909091","n","592","0.9090909090909091","hard","printers","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","47640","47638","2757","48097","2759","30932","32476","NA","20102","NA","17005","17008","31708","48690","29212","NA","47638","LexicalDecision"
"No","1041","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","591","legacy","xpyriment","0.9166666666666666","m","1041","0.9166666666666666","hard","strag","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","48848","48846","2757","49485","2759","30932","32476","NA","20102","NA","17005","17008","31708","50527","29212","NA","48846","LexicalDecision"
"No","828","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","542","legacy","xpyriment","0.9230769230769231","n","828","0.9230769230769231","hard","fraudes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","50684","50682","2757","51272","2759","30932","32476","NA","20102","NA","17005","17008","31708","52101","29212","NA","50682","LexicalDecision"
"No","659","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","555","legacy","xpyriment","0.9285714285714286","n","659","0.9285714285714286","hard","flora's","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","52259","52257","2757","52860","2759","30932","32476","NA","20102","NA","17005","17008","31708","53520","29212","NA","52256","LexicalDecision"
"No","835","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","590","legacy","xpyriment","0.9333333333333333","m","835","0.9333333333333333","hard","heutel","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","53684","53682","2757","54320","2759","30932","32476","NA","20102","NA","17005","17008","31708","55156","29212","NA","53682","LexicalDecision"
"No","739","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","510","legacy","xpyriment","0.9375","n","739","0.9375","hard","buffers","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","55312","55310","2757","55864","2759","30932","32476","NA","20102","NA","17005","17008","31708","56603","29212","NA","55310","LexicalDecision"
"No","591","1","1","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","595","legacy","xpyriment","0.9411764705882353","n","591","0.9411764705882353","easy","hoger","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","39699","56762","56760","2757","57404","2759","30932","32476","NA","20102","NA","17005","17008","31708","57996","29212","NA","56759","LexicalDecision"
"No","1277","0","1","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","518","legacy","xpyriment","0.8888888888888888","n","1277","0.8888888888888888","hard","bezoofd","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","58155","58154","2757","58721","2759","30932","32476","NA","20102","NA","17005","17008","31708","60000","29212","NA","58153","LexicalDecision"
"No","788","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","531","legacy","xpyriment","0.8947368421052632","m","788","0.8947368421052632","hard","deven","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","62199","62197","2757","62776","2759","30932","32476","NA","20102","NA","17005","17008","31708","63564","29212","NA","62197","LexicalDecision"
"No","535","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","552","legacy","xpyriment","0.9","n","535","0.9","hard","shirts","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","63719","63717","2757","64317","2759","30932","32476","NA","20102","NA","17005","17008","31708","64853","29212","NA","63716","LexicalDecision"
"No","676","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","546","legacy","xpyriment","0.9047619047619048","n","676","0.9047619047619048","hard","item","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","65013","65012","2757","65604","2759","30932","32476","NA","20102","NA","17005","17008","31708","66281","29212","NA","65011","LexicalDecision"
"No","1161","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","578","legacy","xpyriment","0.9090909090909091","m","1161","0.9090909090909091","hard","buiven","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","66439","66438","2757","67065","2759","30932","32476","NA","20102","NA","17005","17008","31708","68227","29212","NA","66437","LexicalDecision"
"No","609","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","417","legacy","xpyriment","0.9130434782608695","n","609","0.9130434782608695","hard","gympjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","68386","68384","2757","68846","2759","30932","32476","NA","20102","NA","17005","17008","31708","69456","29212","NA","68384","LexicalDecision"
"No","653","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","592","legacy","xpyriment","0.9166666666666666","m","653","0.9166666666666666","easy","nelpze","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","60038","69614","69612","2757","70251","2759","30932","32476","NA","20102","NA","17005","17008","31708","70905","29212","NA","69611","LexicalDecision"
"No","669","0","1","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","558","legacy","xpyriment","0.88","n","669","0.88","hard","stelzen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","72374","71068","71066","2757","71670","2759","30932","32476","NA","20102","NA","17005","17008","31708","72340","29212","NA","71066","LexicalDecision"
"No","629","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","521","legacy","xpyriment","0.8846153846153846","m","629","0.88","hard","stolm","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","72374","74540","74538","2757","75104","2759","30932","32476","NA","20102","NA","17005","17008","31708","75734","29212","NA","74537","LexicalDecision"
"No","507","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","491","legacy","xpyriment","0.8888888888888888","n","507","0.88","hard","frietjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","72374","75890","75889","2757","76423","2759","30932","32476","NA","20102","NA","17005","17008","31708","76931","29212","NA","75888","LexicalDecision"
"No","1034","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","547","legacy","xpyriment","0.8928571428571429","m","1034","0.88","hard","gedecht","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","72374","77091","77089","2757","77682","2759","30932","32476","NA","20102","NA","17005","17008","31708","78717","29212","NA","77088","LexicalDecision"
"No","1421","0","1","Pseudo","3","0","0","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","447","legacy","xpyriment","0.8620689655172413","n","1421","0.84","hard","fave","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","78874","78872","2757","79366","2759","30932","32476","NA","20102","NA","17005","17008","31708","80788","29212","NA","78872","LexicalDecision"
"No","565","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","426","legacy","xpyriment","0.8666666666666667","n","565","0.84","hard","look","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","82982","82980","2757","83451","2759","30932","32476","NA","20102","NA","17005","17008","31708","84017","29212","NA","82980","LexicalDecision"
"No","548","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","482","legacy","xpyriment","0.8709677419354839","m","548","0.88","hard","brots","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","84177","84175","2757","84705","2759","30932","32476","NA","20102","NA","17005","17008","31708","85254","29212","NA","84174","LexicalDecision"
"No","1103","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","414","legacy","xpyriment","0.875","m","1103","0.88","hard","nassen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","85414","85412","2757","85872","2759","30932","32476","NA","20102","NA","17005","17008","31708","86975","29212","NA","85411","LexicalDecision"
"No","915","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","470","legacy","xpyriment","0.8787878787878788","m","915","0.88","easy","seorbt","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","87131","87129","2757","87646","2759","30932","32476","NA","20102","NA","17005","17008","31708","88562","29212","NA","87129","LexicalDecision"
"No","715","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","442","legacy","xpyriment","0.8823529411764706","m","715","0.88","easy","velatks","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","88722","88720","2757","89205","2759","30932","32476","NA","20102","NA","17005","17008","31708","89920","29212","NA","88719","LexicalDecision"
"No","678","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","496","legacy","xpyriment","0.8857142857142857","n","678","0.88","hard","gieters","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","90080","90078","2757","90622","2759","30932","32476","NA","20102","NA","17005","17008","31708","91301","29212","NA","90078","LexicalDecision"
"No","638","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","548","legacy","xpyriment","0.8888888888888888","n","638","0.88","hard","shirtje","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","91460","91458","2757","92049","2759","30932","32476","NA","20102","NA","17005","17008","31708","92688","29212","NA","91457","LexicalDecision"
"No","652","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","464","legacy","xpyriment","0.8918918918918919","n","652","0.88","hard","sauna's","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","92846","92844","2757","93352","2759","30932","32476","NA","20102","NA","17005","17008","31708","94005","29212","NA","92843","LexicalDecision"
"No","1225","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","454","legacy","xpyriment","0.8947368421052632","n","1225","0.88","hard","trutten","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","94169","94167","2757","94666","2759","30932","32476","NA","20102","NA","17005","17008","31708","95892","29212","NA","94166","LexicalDecision"
"No","877","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","450","legacy","xpyriment","0.8974358974358975","m","877","0.88","hard","icht","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","96049","96047","2757","96542","2759","30932","32476","NA","20102","NA","17005","17008","31708","97420","29212","NA","96047","LexicalDecision"
"No","1091","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","567","legacy","xpyriment","0.9","m","1091","0.88","hard","getten","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","97576","97574","2757","98189","2759","30932","32476","NA","20102","NA","17005","17008","31708","99281","29212","NA","97574","LexicalDecision"
"No","726","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","434","legacy","xpyriment","0.9024390243902439","n","726","0.88","hard","stekkers","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","80819","99436","99435","2757","99917","2759","30932","32476","NA","20102","NA","17005","17008","31708","100644","29212","NA","99434","LexicalDecision"
"No","1131","0","1","LF","2","0","0","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","485","legacy","xpyriment","0.8809523809523809","m","1131","0.84","hard","wimper","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","100800","100799","2757","101329","2759","30932","32476","NA","20102","NA","17005","17008","31708","102461","29212","NA","100798","LexicalDecision"
"No","495","1","1","HF","1","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","419","legacy","xpyriment","0.8837209302325582","n","495","0.88","easy","vaker","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","104655","104654","2757","105116","2759","30932","32476","NA","20102","NA","17005","17008","31708","105612","29212","NA","104654","LexicalDecision"
"No","589","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","465","legacy","xpyriment","0.8863636363636364","m","589","0.88","easy","olpshee","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","105768","105766","2757","106275","2759","30932","32476","NA","20102","NA","17005","17008","31708","106865","29212","NA","105765","LexicalDecision"
"No","735","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","462","legacy","xpyriment","0.8888888888888888","m","735","0.88","hard","vekte","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","107018","107017","2757","107525","2759","30932","32476","NA","20102","NA","17005","17008","31708","108261","29212","NA","107016","LexicalDecision"
"No","847","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","539","legacy","xpyriment","0.8913043478260869","m","847","0.88","hard","kolgt","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","108417","108415","2757","108997","2759","30932","32476","NA","20102","NA","17005","17008","31708","109845","29212","NA","108414","LexicalDecision"
"No","712","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","499","legacy","xpyriment","0.8936170212765957","m","712","0.88","hard","laal","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","109998","109996","2757","110541","2759","30932","32476","NA","20102","NA","17005","17008","31708","111254","29212","NA","109995","LexicalDecision"
"No","579","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","423","legacy","xpyriment","0.8958333333333334","n","579","0.88","hard","vliegje","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","111413","111412","2757","111881","2759","30932","32476","NA","20102","NA","17005","17008","31708","112461","29212","NA","111411","LexicalDecision"
"No","612","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","537","legacy","xpyriment","0.8979591836734694","n","612","0.88","hard","scanners","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","112617","112615","2757","113197","2759","30932","32476","NA","20102","NA","17005","17008","31708","113810","29212","NA","112614","LexicalDecision"
"No","914","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","398","legacy","xpyriment","0.9","m","914","0.92","hard","stenker","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","113975","113974","2757","114422","2759","30932","32476","NA","20102","NA","17005","17008","31708","115337","29212","NA","113973","LexicalDecision"
"No","1014","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","538","legacy","xpyriment","0.9019607843137255","n","1014","0.92","hard","cartoons","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","115494","115493","2757","116075","2759","30932","32476","NA","20102","NA","17005","17008","31708","117090","29212","NA","115492","LexicalDecision"
"No","596","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","545","legacy","xpyriment","0.9038461538461539","n","596","0.92","hard","racebaan","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","117250","117248","2757","117839","2759","30932","32476","NA","20102","NA","17005","17008","31708","118436","29212","NA","117247","LexicalDecision"
"No","816","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","422","legacy","xpyriment","0.9056603773584906","n","816","0.92","hard","gleufje","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","118595","118594","2757","119063","2759","30932","32476","NA","20102","NA","17005","17008","31708","119880","29212","NA","118592","LexicalDecision"
"No","696","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","456","legacy","xpyriment","0.9074074074074074","n","696","0.96","hard","mutsjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","120036","120034","2757","120539","2759","30932","32476","NA","20102","NA","17005","17008","31708","121236","29212","NA","120034","LexicalDecision"
"No","570","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","530","legacy","xpyriment","0.9090909090909091","n","570","0.96","hard","flipper","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","121393","121392","2757","121969","2759","30932","32476","NA","20102","NA","17005","17008","31708","122541","29212","NA","121391","LexicalDecision"
"No","645","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","481","legacy","xpyriment","0.9107142857142857","n","645","0.96","hard","pilsjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","122699","122697","2757","123227","2759","30932","32476","NA","20102","NA","17005","17008","31708","123873","29212","NA","122696","LexicalDecision"
"No","663","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","563","legacy","xpyriment","0.9122807017543859","m","663","0.96","hard","tonaar","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","124029","124027","2757","124634","2759","30932","32476","NA","20102","NA","17005","17008","31708","125298","29212","NA","124026","LexicalDecision"
"No","626","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","573","legacy","xpyriment","0.9137931034482759","n","626","0.96","hard","olijf","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","102494","125457","125456","2757","126069","2759","30932","32476","NA","20102","NA","17005","17008","31708","126696","29212","NA","125455","LexicalDecision"
"No","604","0","1","LF","2","0","0","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","556","legacy","xpyriment","0.8983050847457628","m","604","0.92","hard","koordjes","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","126852","126850","2757","127452","2759","30932","32476","NA","20102","NA","17005","17008","31708","128057","29212","NA","126850","LexicalDecision"
"No","553","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","503","legacy","xpyriment","0.9","m","553","0.92","hard","cest","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","130258","130257","2757","130803","2759","30932","32476","NA","20102","NA","17005","17008","31708","131357","29212","NA","130257","LexicalDecision"
"No","500","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","578","legacy","xpyriment","0.9016393442622951","n","500","0.92","hard","strippen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","131514","131512","2757","132138","2759","30932","32476","NA","20102","NA","17005","17008","31708","132639","29212","NA","131512","LexicalDecision"
"No","632","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","552","legacy","xpyriment","0.9032258064516129","n","632","0.92","hard","tumors","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","132801","132799","2757","133387","2759","30932","32476","NA","20102","NA","17005","17008","31708","134020","29212","NA","132798","LexicalDecision"
"No","632","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","472","legacy","xpyriment","0.9047619047619048","m","632","0.92","hard","aand","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","134189","134182","2757","134707","2759","30932","32476","NA","20102","NA","17005","17008","31708","135340","29212","NA","134181","LexicalDecision"
"No","687","1","1","Pseudo","3","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","538","legacy","xpyriment","0.90625","m","687","0.92","hard","vonen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","135501","135499","2757","136073","2759","30932","32476","NA","20102","NA","17005","17008","31708","136761","29212","NA","135499","LexicalDecision"
"No","596","1","1","LF","2","1","1","n","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","579","legacy","xpyriment","0.9076923076923077","n","596","0.92","hard","krommen","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","136923","136922","2757","137547","2759","30932","32476","NA","20102","NA","17005","17008","31708","138144","29212","NA","136921","LexicalDecision"
"No","594","1","1","Random","4","1","1","m","/Users/patrick/Documents/CCS/Methods for CCS/Methods_in_CCS","555","legacy","xpyriment","0.9090909090909091","m","594","0.92","easy","lryla","6","30828","16909","30934","NA","NA","NA","2737","32478","30932","128090","138304","138303","2757","138904","2759","30932","32476","NA","20102","NA","17005","17008","31708","139499","29212","NA","138301","LexicalDecision"
